,Unnamed: 0,path,name,longitude,latitude,deposit_type
267,647,mrdata_json/mrds/10001830.json,Goose Creek,-164.28719,64.87821,Fluvial placer gold
268,648,mrdata_json/mrds/10001832.json,Lightning Creek,-164.23218,64.87043,Fluvial placer gold
269,649,mrdata_json/mrds/10001833.json,Dry Creek (Gulch),-164.23024,64.88738,Fluvial placer gold
270,650,mrdata_json/mrds/10001834.json,No Man Creek,-164.16941,64.90821,Fluvial placer gold
271,651,mrdata_json/mrds/10001835.json,Penelope Creek,-164.25829,64.86238,Fluvial placer gold
272,652,mrdata_json/mrds/10001836.json,Thorpe Creek,-164.2083,64.88543,Fluvial placer gold
273,653,mrdata_json/mrds/10001837.json,Nugget Gulch,-164.28939,64.77125,Fluvial placer gold
274,654,mrdata_json/mrds/10001838.json,Lower Willow Creek,-164.42523,64.81542,Fluvial placer gold
275,655,mrdata_json/mrds/10001839.json,Ridgeway Creek,-164.41635,64.81042,Fluvial placer gold
276,656,mrdata_json/mrds/10001840.json,Wilson Creek,-164.49329,64.81931,Fluvial placer gold
277,657,mrdata_json/mrds/10001841.json,Casadepaga River,-164.34523,64.8082,Fluvial placer gold
278,658,mrdata_json/mrds/10001842.json,Allgold Creek,-164.47024,64.86625,Fluvial placer gold
279,659,mrdata_json/mrds/10001843.json,Auburn Creek (Ravine),-164.52941,64.9182,Fluvial placer gold
280,660,mrdata_json/mrds/10001844.json,Canyon Creek,-164.37829,64.85625,Fluvial placer gold
281,661,mrdata_json/mrds/10001845.json,Sunshine Creek,-164.3644,64.8582,Fluvial placer gold
282,662,mrdata_json/mrds/10001846.json,Boulder Creek,-164.39941,64.86125,Fluvial placer gold
283,663,mrdata_json/mrds/10001847.json,Cahill Creek,-164.45523,64.8182,Fluvial placer gold
284,664,mrdata_json/mrds/10001853.json,West Branch Sherrette Creek,-164.58442,64.94125,Fluvial placer gold
285,665,mrdata_json/mrds/10001854.json,Left Fork Dome Creek,-164.65441,64.88542,Fluvial placer gold
286,666,mrdata_json/mrds/10001855.json,Willow Creek,-164.8122,64.90624,Fluvial placer gold
287,667,mrdata_json/mrds/10001856.json,El Patron Creek,-164.78941,64.85736,Fluvial placer gold
288,668,mrdata_json/mrds/10001859.json,Slate Creek,-164.85137,64.90124,Fluvial placer gold
289,669,mrdata_json/mrds/10001860.json,Venetia Creek,-164.8344,64.80041,Fluvial placer gold
290,725,mrdata_json/mrds/10001940.json,Ophir Creek,-163.66524,64.99934,Fluvial placer gold
291,726,mrdata_json/mrds/10001949.json,Christophosen,-165.58468,64.69817,Bimodal felsic VMS
292,727,mrdata_json/mrds/10001951.json,Unnamed (near Windy Creek),-165.46775,64.90623,Skarn tungsten ± Mo
293,728,mrdata_json/mrds/10001952.json,Unnamed (near North Star Creek),-165.37609,64.91429,Skarn tungsten ± Mo
294,729,mrdata_json/mrds/10001954.json,Unnamed (Grand Central River),-165.18249,64.96791,Skarn tungsten ± Mo
295,730,mrdata_json/mrds/10001977.json,Lilly,-165.48051,64.67789,Mesozonal orogenic gold
296,731,mrdata_json/mrds/10001982.json,Goodluck Gulch,-165.46217,64.644,Mesozonal orogenic gold
297,732,mrdata_json/mrds/10001984.json,Bursik and Kern (King Mountain),-165.35021,64.59539,Mesozonal orogenic gold
298,733,mrdata_json/mrds/10001987.json,Albion,-165.41078,64.619,Mesozonal orogenic gold
299,734,mrdata_json/mrds/10001989.json,Reinisch (Arsenic Hill),-165.42495,64.61372,Mesozonal orogenic gold
300,735,mrdata_json/mrds/10001991.json,Stipek and Kotovic (divide between Glacier and Rock Creeks),-165.41578,64.60206,Mesozonal orogenic gold
301,736,mrdata_json/mrds/10001992.json,Gold Hill,-165.48189,64.6065,Mesozonal orogenic gold
302,737,mrdata_json/mrds/10001994.json,Unnamed (lode in Dexter Creek),-165.33577,64.57928,Mesozonal orogenic gold
303,738,mrdata_json/mrds/10001995.json,Saddle,-165.39021,64.59039,Mesozonal orogenic gold
304,739,mrdata_json/mrds/10001998.json,Hendrickson,-165.39133,64.5815,Mesozonal orogenic gold
305,740,mrdata_json/mrds/10002002.json,Olsen (Anvil Creek),-165.39938,64.57511,Mesozonal orogenic gold
306,741,mrdata_json/mrds/10002003.json,Coal Creek,-165.92247,64.73511,Fluvial placer gold
307,742,mrdata_json/mrds/10002004.json,Peterson and Lamoreaux (Banner Peak),-165.4241,64.57289,Mesozonal orogenic gold
308,743,mrdata_json/mrds/10002005.json,"Unnamed (near VABM 592, south of Banner Peak)",-165.44021,64.56372,Mesozonal orogenic gold
309,744,mrdata_json/mrds/10002007.json,Homburger (Newton Gulch),-165.32466,64.54289,Mesozonal orogenic gold
310,745,mrdata_json/mrds/10002008.json,Unnamed (west of central Osborn Creek),-165.11744,64.58485,Mesozonal orogenic gold
311,746,mrdata_json/mrds/10002010.json,Wesley Creek (formerly Hume Creek),-166.25304,64.90983,Fluvial placer gold
312,747,mrdata_json/mrds/10002011.json,Fairview Creek,-166.29748,64.81649,Fluvial placer gold
313,748,mrdata_json/mrds/10002012.json,Tomboy Creek,-166.23387,64.80483,Fluvial placer gold
314,749,mrdata_json/mrds/10002013.json,Mountain Creek (Greenstone Creek),-165.65496,64.694,Fluvial placer gold
315,750,mrdata_json/mrds/10002014.json,Boulder Creek,-166.00357,64.69455,Fluvial placer gold
316,751,mrdata_json/mrds/10002015.json,Independence Creek,-165.98469,64.71066,Fluvial placer gold
317,752,mrdata_json/mrds/10002016.json,Green Gulch,-165.92301,64.69871,Fluvial placer gold
318,753,mrdata_json/mrds/10002017.json,Quartz Creek (headwaters),-166.01717,64.60038,Fluvial placer gold
319,754,mrdata_json/mrds/10002018.json,Cripple River,-165.85689,64.61288,Fluvial placer gold
320,755,mrdata_json/mrds/10002019.json,Stella Creek,-165.83496,64.65567,Fluvial placer gold
321,756,mrdata_json/mrds/10002020.json,Rulby Creek,-165.78524,64.77567,Fluvial placer gold
322,757,mrdata_json/mrds/10002021.json,Aurora,-165.59412,64.71511,Bimodal felsic VMS
323,758,mrdata_json/mrds/10002022.json,Charlie Creek (placer),-165.49303,64.85735,Fluvial placer gold
324,759,mrdata_json/mrds/10002027.json,Hungry Creek,-165.69996,64.66595,Fluvial placer gold
325,760,mrdata_json/mrds/10002028.json,May Gulch,-165.67023,64.65539,Fluvial placer gold
326,761,mrdata_json/mrds/10002030.json,Sunset Creek,-165.56411,64.60178,Fluvial placer gold
327,762,mrdata_json/mrds/10002032.json,Boer Creek,-165.3022,64.86373,Fluvial placer gold
328,763,mrdata_json/mrds/10002034.json,Stewart River (above Mountain Creek),-165.47247,64.80068,Fluvial placer gold
329,764,mrdata_json/mrds/10002035.json,Fred Creek (or Fred Gulch--placer),-165.42802,64.78318,Fluvial placer gold
330,765,mrdata_json/mrds/10002036.json,Grouse Creek,-165.36468,64.74957,Fluvial placer gold
331,766,mrdata_json/mrds/10002037.json,Goldbottom Creek,-165.42857,64.74957,Fluvial placer gold
332,767,mrdata_json/mrds/10002038.json,Grub Gulch,-165.38968,64.71873,Fluvial placer gold
333,768,mrdata_json/mrds/10002048.json,Rock Creek (placer),-165.4205,64.61095,Fluvial placer gold
334,769,mrdata_json/mrds/10002051.json,Alpha Creek,-165.49689,64.62567,Fluvial placer gold
335,770,mrdata_json/mrds/10002052.json,Lynx Claim,-165.40911,64.59789,Mesozonal orogenic gold
336,771,mrdata_json/mrds/10002054.json,Hot Air Bench (Columbia Mine),-165.41106,64.59817,Fluvial placer gold
337,772,mrdata_json/mrds/10002056.json,Nekula Gulch,-165.36549,64.589,Fluvial placer gold
338,773,mrdata_json/mrds/10002058.json,Specimen Gulch,-165.38327,64.57567,Fluvial placer gold
339,774,mrdata_json/mrds/10002059.json,Cooper Gulch (placer and M. Charles lode occurrence),-165.38383,64.55539,Fluvial placer gold
340,775,mrdata_json/mrds/10002060.json,Divide Creek,-165.27497,64.83679,Fluvial placer gold
341,776,mrdata_json/mrds/10002061.json,Dorothy Creek,-165.23802,64.8229,Fluvial placer gold
342,777,mrdata_json/mrds/10002062.json,Christian Creek,-165.20358,64.79485,Fluvial placer gold
343,778,mrdata_json/mrds/10002065.json,Manila Creek,-165.29079,64.74429,Fluvial placer gold
344,779,mrdata_json/mrds/10002067.json,Banner Creek,-165.32022,64.64762,Fluvial placer gold
345,780,mrdata_json/mrds/10002069.json,Nome River (2 miles below Banner Creek),-165.29995,64.61401,Fluvial placer gold
346,781,mrdata_json/mrds/10002071.json,Lillian Creek,-165.24855,64.60457,Fluvial placer gold
347,782,mrdata_json/mrds/10002072.json,Grace Gulch,-165.20494,64.60707,Fluvial placer gold
348,783,mrdata_json/mrds/10002073.json,Caribou Bill,-165.36021,64.589,Fluvial placer gold
349,784,mrdata_json/mrds/10002074.json,Madeline,-165.35494,64.58956,Fluvial placer gold
350,785,mrdata_json/mrds/10002075.json,Snowflake,-165.35077,64.58567,Fluvial placer gold
351,786,mrdata_json/mrds/10002076.json,Sugar,-165.34633,64.58484,Fluvial placer gold
352,787,mrdata_json/mrds/10002077.json,Gold Hill (drift mine near Dexter),-165.3441,64.584,Fluvial placer gold
353,788,mrdata_json/mrds/10002079.json,Grouse Gulch,-165.33688,64.58178,Fluvial placer gold
354,789,mrdata_json/mrds/10002080.json,Deer Gulch,-165.34744,64.579,Fluvial placer gold
355,790,mrdata_json/mrds/10002081.json,Grass Gulch,-165.35244,64.57706,Fluvial placer gold
356,791,mrdata_json/mrds/10002082.json,Extra Dry Creek,-165.28716,64.56512,Fluvial placer gold
357,792,mrdata_json/mrds/10002083.json,Moss Gulch,-165.20715,64.50873,Fluvial placer gold
358,793,mrdata_json/mrds/10002084.json,Irene Creek,-165.20715,64.48735,Fluvial placer gold
359,794,mrdata_json/mrds/10002085.json,Otter Creek,-165.29715,64.49317,Fluvial placer gold
360,795,mrdata_json/mrds/10002086.json,Upper Dry Creek,-165.34799,64.55095,Fluvial placer gold
361,796,mrdata_json/mrds/10002087.json,Dexter High Bench,-165.35605,64.58595,Fluvial placer gold
362,797,mrdata_json/mrds/10002088.json,Newton Gulch,-165.3266,64.539,Fluvial placer gold
363,798,mrdata_json/mrds/10002089.json,Bourbon Creek,-165.38049,64.52539,Fluvial placer gold
364,799,mrdata_json/mrds/10002091.json,Lower Snake River,-165.44299,64.50567,Fluvial placer gold
365,800,mrdata_json/mrds/10002092.json,Hastings Creek,-165.09937,64.47373,Fluvial placer gold
366,801,mrdata_json/mrds/10002093.json,Nome Coastal Plain,-165.46883,64.53567,Fluvial placer gold
367,802,mrdata_json/mrds/10002094.json,Third Beach,-165.36799,64.53956,Fluvial placer gold
368,803,mrdata_json/mrds/10002096.json,Peluk Creek,-165.34715,64.499,Fluvial placer gold
369,804,mrdata_json/mrds/10002097.json,Intermediate Beach,-165.39521,64.52067,Fluvial placer gold
370,805,mrdata_json/mrds/10002098.json,Hazel Creek (Flambeau River),-165.10885,64.7054,Fluvial placer gold
371,806,mrdata_json/mrds/10002099.json,Fourth Beach,-165.3891,64.55011,Fluvial placer gold
372,807,mrdata_json/mrds/10002106.json,Willow Creek,-165.69578,64.599,Fluvial placer gold
373,808,mrdata_json/mrds/10002107.json,Bonita Creek,-165.20411,64.6354,Fluvial placer gold
374,809,mrdata_json/mrds/10002108.json,Canyon Creek,-165.93554,64.95039,Fluvial placer gold
375,810,mrdata_json/mrds/10002109.json,Sonora Creek,-165.92661,64.60399,Fluvial placer gold
376,848,mrdata_json/mrds/10002183.json,McKinley Creek,-136.23213,59.37974,Fluvial placer gold
377,849,mrdata_json/mrds/10002184.json,Cahoon Creek,-136.25213,59.37974,Fluvial placer gold
378,850,mrdata_json/mrds/10002187.json,Nugget Creek,-136.18212,59.28974,Fluvial placer gold
379,851,mrdata_json/mrds/10002188.json,Cottonwood Creek,-136.21212,59.28974,Fluvial placer gold
380,852,mrdata_json/mrds/10002189.json,Christmas Creek,-136.34213,59.39974,Fluvial placer gold
381,853,mrdata_json/mrds/10002191.json,Nunatak,-136.41214,59.36974,Mafic-siliciclastic VMS
382,854,mrdata_json/mrds/10002192.json,Cap,-136.42214,59.37974,Mafic-siliciclastic VMS
383,855,mrdata_json/mrds/10002193.json,Hanging Glacier,-136.42214,59.38974,Mafic-siliciclastic VMS
384,856,mrdata_json/mrds/10002194.json,Unnamed (south of Jarvis Glacier),-136.45214,59.41974,Mafic-siliciclastic VMS
385,857,mrdata_json/mrds/10002195.json,Mount Henry Clay,-136.46214,59.38974,Mafic-siliciclastic VMS
386,858,mrdata_json/mrds/10002196.json,Unnamed (near Kelsall River),-136.14214,59.55974,Vein polymetallic
387,859,mrdata_json/mrds/10002199.json,Unnamed (near Tsirku Glacier ),-136.45213,59.31974,Bimodal felsic VMS
388,860,mrdata_json/mrds/10002200.json,Big Boulder Creek,-136.20213,59.43974,Fluvial placer gold
389,861,mrdata_json/mrds/10002201.json,Merrill's Silver,-136.07213,59.38974,Vein polymetallic
390,862,mrdata_json/mrds/10002202.json,Unnamed (north of Mount Kashagnak),-135.70211,59.38975,Vein polymetallic
391,863,mrdata_json/mrds/10002203.json,Unnamed (in the Takshanuk Mountains),-135.67211,59.31975,Vein polymetallic
392,864,mrdata_json/mrds/10002204.json,Unnamed (west of Tukgahgo Mountain),-135.68211,59.29975,Mesozonal orogenic gold
393,865,mrdata_json/mrds/10002205.json,Unnamed (at headwaters of Burro Creek),-135.47211,59.47975,Vein polymetallic
394,866,mrdata_json/mrds/10002208.json,Hayes,-135.45208,59.04975,Skarn copper
395,867,mrdata_json/mrds/10002209.json,Skagway,-135.28211,59.47976,Epithermal uranium
396,868,mrdata_json/mrds/10002211.json,Inspiration Point,-135.16211,59.59976,Replacement polymetallic
397,869,mrdata_json/mrds/10002214.json,Unnamed (on the west side of Tarr Inlet),-137.01213,59.00972,Porphyry copper ± gold
398,870,mrdata_json/mrds/10002215.json,Unnamed (near Mt. Barnard),-136.90213,59.08972,Replacement polymetallic
399,871,mrdata_json/mrds/10002216.json,Unnamed (west of Rendu Glacier),-136.80213,59.02972,Replacement polymetallic
400,872,mrdata_json/mrds/10002219.json,Mount Brock,-136.28211,59.10973,Vein polymetallic
401,873,mrdata_json/mrds/10002220.json,Unnamed (on western edge of McBride Glacier),-136.07211,59.08974,Replacement polymetallic
402,874,mrdata_json/mrds/10002224.json,Unnamed (upper North Crillon Glacier),-137.28601,58.67165,U-M layered intrusion iron-titanium-vanadium
403,875,mrdata_json/mrds/10002229.json,Unnamed (west-northwest of Mt. Dagelet),-137.26906,58.60471,U-M layered intrusion iron-titanium-vanadium
404,876,mrdata_json/mrds/10002230.json,Unnamed (northwest of Mt. Marchainville),-137.08599,58.47582,U-M layered intrusion iron-titanium-vanadium
405,877,mrdata_json/mrds/10002231.json,Unnamed (south of Finger Glacier),-137.09099,58.4936,U-M layered intrusion iron-titanium-vanadium
406,878,mrdata_json/mrds/10002232.json,Unnamed (southeast of upper Finger Glacier),-137.07016,58.50165,U-M layered intrusion iron-titanium-vanadium
407,879,mrdata_json/mrds/10002235.json,Unnamed (Astrolabe Peninsula),-136.89209,58.35277,U-M layered intrusion iron-titanium-vanadium
408,880,mrdata_json/mrds/10002239.json,Orange Point Deposit,-137.0013,58.9225,Mafic-siliciclastic VMS
409,881,mrdata_json/mrds/10002243.json,Unnamed (west of Tarr Inlet),-137.00212,58.97972,Porphyry copper ± gold
410,882,mrdata_json/mrds/10002246.json,Unnamed (mouth of Johns Hopkins Inlet),-136.93212,58.92083,Vein polymetallic
411,883,mrdata_json/mrds/10002247.json,A.F. Parker,-136.89518,58.88083,Mesozonal orogenic gold
412,884,mrdata_json/mrds/10002248.json,Le Roy,-136.88101,58.87639,Mesozonal orogenic gold
413,885,mrdata_json/mrds/10002249.json,Unnamed (southwest of Mt. Parker),-136.88601,58.86,Mesozonal orogenic gold
414,886,mrdata_json/mrds/10002250.json,Monarch No. 1 and No. 2,-136.85045,58.86639,Mesozonal orogenic gold
415,887,mrdata_json/mrds/10002251.json,Rainbow,-136.83768,58.87778,Mesozonal orogenic gold
416,888,mrdata_json/mrds/10002252.json,Incas,-136.83518,58.85972,Mesozonal orogenic gold
417,889,mrdata_json/mrds/10002253.json,Rambler,-136.88851,58.84389,Mesozonal orogenic gold
418,890,mrdata_json/mrds/10002254.json,Highland Chief,-136.85018,58.83916,Mesozonal orogenic gold
419,891,mrdata_json/mrds/10002255.json,Galena,-136.82906,58.85278,Mesozonal orogenic gold
420,892,mrdata_json/mrds/10002257.json,Hopalong,-136.79212,58.84972,Mesozonal orogenic gold
421,893,mrdata_json/mrds/10002258.json,Unnamed (Russell Island),-136.81518,58.94111,Mesozonal orogenic gold
422,894,mrdata_json/mrds/10002260.json,Unnamed (west head of Hugh Miller Glacier),-136.76711,58.78472,Skarn iron
423,895,mrdata_json/mrds/10002261.json,Unnamed (west of Rendu Inlet),-136.69212,58.93972,Low-fluorine porphyry molybdenum
424,896,mrdata_json/mrds/10002263.json,Unnamed (west of Rendu Inlet),-136.65211,58.91278,Skarn iron
425,897,mrdata_json/mrds/10002265.json,Unnamed (southwest Gilbert Peninsula),-136.56321,58.77472,Porphyry copper-molybdenum
426,898,mrdata_json/mrds/10002267.json,Unnamed (east side of Queen Inlet),-136.51405,58.90362,Skarn iron
427,899,mrdata_json/mrds/10002274.json,Unnamed (west mouth of Shag Cove),-136.34709,58.64472,Vein polymetallic
428,900,mrdata_json/mrds/10002275.json,Unnamed (Francis Island),-136.17902,58.62584,Skarn copper
429,901,mrdata_json/mrds/10002278.json,Unnamed (on Threesome Mountain),-136.56792,58.53166,Low-fluorine porphyry molybdenum
430,902,mrdata_json/mrds/10002279.json,Unnamed (upper Dundas Bay),-136.54208,58.45972,Low-fluorine porphyry molybdenum
431,903,mrdata_json/mrds/10002280.json,Unnamed (east of  Brady Glacier),-136.61097,58.43972,Skarn iron
432,904,mrdata_json/mrds/10002284.json,"Sunrise, Newsboy, and Red Top claims of 'Doc' Silver",-136.47708,58.38166,Mesozonal orogenic gold
433,905,mrdata_json/mrds/10002285.json,Unnamed (east side of  Dundas Bay),-136.29013,58.37472,Bimodal felsic VMS
434,906,mrdata_json/mrds/10002287.json,Alaska Chief,-136.10318,58.44472,Skarn copper
435,907,mrdata_json/mrds/10002290.json,Marvitz,-136.42206,58.12277,Mesozonal orogenic gold
436,908,mrdata_json/mrds/10002291.json,Yakobi Island,-136.34511,58.01165,Mesozonal orogenic gold
437,911,mrdata_json/mrds/10002298.json,Kuskokwim Bay (beach from near Platinum south to Salmon River),-161.78268,58.88925,Fluvial placer PGE
438,912,mrdata_json/mrds/10002299.json,Red Mountain,-161.73268,58.93925,Arc U-M intrusion nickel-copper-PGE
439,913,mrdata_json/mrds/10002300.json,Red Mountain,-161.77768,58.91536,Fluvial placer PGE
440,914,mrdata_json/mrds/10002303.json,Boulder Creek,-161.71268,58.93925,Fluvial placer PGE
441,915,mrdata_json/mrds/10002304.json,Last Chance Creek,-161.71268,58.93925,Fluvial placer PGE
442,916,mrdata_json/mrds/10002308.json,McCann Creek,-161.71269,58.97925,Fluvial placer PGE
443,917,mrdata_json/mrds/10002309.json,Hagemeister Strait (Asigyukpak Spit area),-161.42266,58.64925,Fluvial placer gold
444,918,mrdata_json/mrds/10002310.json,Togiak Bay,-160.80266,58.86927,Fluvial placer gold
445,922,mrdata_json/mrds/10002321.json,Makushin River Placer,-166.78157,53.89577,Fluvial placer gold
446,923,mrdata_json/mrds/10002323.json,Sedanka Island,-166.20239,53.79078,Vein polymetallic
447,948,mrdata_json/mrds/10002519.json,Perseverance,-157.09312,64.38946,Vein polymetallic
448,949,mrdata_json/mrds/10002520.json,Unnamed (northwest of hill 1325),-156.76809,64.17752,Ophiolite chromium
449,950,mrdata_json/mrds/10002521.json,Unnamed (southwest of hill 2120),-156.66809,64.21335,Ophiolite chromium
450,951,mrdata_json/mrds/10002522.json,Unnamed (northwest of hill 2120),-156.66198,64.22057,Ophiolite chromium
451,952,mrdata_json/mrds/10002523.json,Unnamed (east of hill 2120),-156.59809,64.21947,Ophiolite chromium
452,953,mrdata_json/mrds/10002524.json,McLeod East,-159.27276,63.27078,Climax-type porphyry molybdenum
453,956,mrdata_json/mrds/10002530.json,Waterpump Creek,-157.8031,64.06944,Vein polymetallic
454,957,mrdata_json/mrds/10002531.json,Round Top,-157.57004,64.17638,Porphyry copper-molybdenum
455,964,mrdata_json/mrds/10002568.json,Iron Creek,-156.85329,63.40388,Fluvial placer gold
456,965,mrdata_json/mrds/10002569.json,Esperanto Creek,-156.76384,63.42666,Fluvial placer gold
457,966,mrdata_json/mrds/10002573.json,Bedrock Gulch,-156.62103,63.04472,Fluvial placer gold
458,967,mrdata_json/mrds/10002574.json,Ester Creek,-156.60907,63.02944,Fluvial placer gold
